Day,Date,Last Price,Volume,SMAVG(15)
Tu,12/8/15,12.19,20.596M,27.061M
Mo,12/7/15,12.15,21.616M,26.535M
,,,,
Fr,12/4/15,12.32,21.815M,26.26M
Th,12/3/15,12.15,47.35M,26.168M
We,12/2/15,11.95,52.273M,23.662M
Tu,12/1/15,12.74,17.802M,21.227M
Mo,11/30/15,12.54,28.852M,21.349M
,,,,
Fr,11/27/15,12.61,17.214M,20.873M
We,11/25/15,12.64,71.909M,20.835M
Tu,11/24/15,14.64,28.906M,18.368M
Mo,11/23/15,14.23,14.518M,19.08M
,,,,
Fr,11/20/15,14.06,20.111M,21.553M
Th,11/19/15,13.79,15.355M,21.973M
We,11/18/15,13.64,12.829M,21.615M
Tu,11/17/15,13.28,14.773M,21.316M
Mo,11/16/15,13.35,12.705M,21.343M
,,,,
Fr,11/13/15,13.11,17.494M,21.163M
Th,11/12/15,13.31,20.432M,20.552M
We,11/11/15,13.92,9.758M,19.721M
Tu,11/10/15,14.12,15.74M,19.623M
Mo,11/9/15,13.87,19.632M,19.124M
,,,,
Fr,11/6/15,14.01,21.713M,18.648M
Th,11/5/15,14.05,16.652M,18.004M
We,11/4/15,14.14,34.908M,17.682M
Tu,11/3/15,14.29,39.579M,15.928M
Mo,11/2/15,13.83,51.621M,13.877M
,,,,
Fr,10/30/15,12.24,26.399M,11.002M
Th,10/29/15,12.4261,9.992M,10.83M
We,10/28/15,12.7031,8.337M,11.501M
Tu,10/27/15,12.4625,15.179M,12.09M
Mo,10/26/15,12.7439,10.013M,12.483M
,,,,
Fr,10/23/15,13.1798,8.325M,12.875M
Th,10/22/15,13.0617,7.966M,13.358M
We,10/21/15,12.8166,8.29M,13.661M
Tu,10/20/15,12.9664,8.255M,14.395M
Mo,10/19/15,13.1571,12.492M,14.978M
,,,,
Fr,10/16/15,13.1026,12.048M,15.149M
Th,10/15/15,13.0617,11.824M,15.193M
We,10/14/15,13.3569,8.607M,15.329M
Tu,10/13/15,13.2706,8.8M,15.498M
Mo,10/12/15,13.3024,8.505M,17.041M
,,,,
Fr,10/9/15,13.3024,23.811M,17.541M
Th,10/8/15,13.2479,20.066M,17.919M
We,10/7/15,12.7167,17.175M,17.719M
Tu,10/6/15,12.7122,21.066M,18.725M
Mo,10/5/15,12.3399,15.892M,18.386M
,,,,
Fr,10/2/15,11.8359,15.576M,18.192M
Th,10/1/15,11.509,12.501M,17.918M
We,9/30/15,11.6271,19.305M,17.773M
Tu,9/29/15,11.1912,17.002M,17.267M
Mo,9/28/15,11.1549,15.064M,16.819M
,,,,
Fr,9/25/15,11.3547,12.694M,16.806M
Th,9/24/15,11.4682,13.868M,16.686M
We,9/23/15,11.5726,11.151M,16.515M
Tu,9/22/15,11.6453,31.935M,16.969M
Mo,9/21/15,12.0039,16.01M,15.83M
,,,,
Fr,9/18/15,12.0493,29.48M,15.755M
Th,9/17/15,12.5169,17.07M,14.971M
We,9/16/15,12.9255,32.261M,15.355M
Tu,9/15/15,12.3081,15.982M,14.776M
Mo,9/14/15,12.2763,12.986M,16.063M
,,,,
Fr,9/11/15,12.3263,11.46M,17.69M
Th,9/10/15,12.408,10.331M,18.033M
We,9/9/15,12.3762,11.704M,18.428M
Tu,9/8/15,12.526,10.281M,18.365M
,,,,
Fr,9/4/15,12.2536,14.872M,18.228M
Th,9/3/15,12.7712,10.893M,17.743M
We,9/2/15,12.7122,11.307M,17.584M
Tu,9/1/15,12.6259,17.967M,17.717M
Mo,8/31/15,12.7394,14.841M,17.144M
,,,,
Fr,8/28/15,12.7258,14.89M,16.814M
Th,8/27/15,12.6168,17.715M,16.513M
We,8/26/15,12.3036,22.835M,16.041M
Tu,8/25/15,11.6634,23.577M,15.21M
Mo,8/24/15,12.0766,35.289M,14.481M
,,,,
Fr,8/21/15,12.4715,37.383M,12.898M
Th,8/20/15,12.4171,16.614M,11.201M
We,8/19/15,12.5941,16.25M,10.564M
Tu,8/18/15,12.8892,10.757M,10.052M
Mo,8/17/15,12.9891,8.225M,9.87M
,,,,
Fr,8/14/15,13.0345,7.596M,9.987M
Th,8/13/15,12.9165,8.52M,11.035M
We,8/12/15,13.2116,13.3M,11.482M
Tu,8/11/15,13.3115,9.371M,11.409M
Mo,8/10/15,13.7291,9.891M,11.921M
,,,,
Fr,8/7/15,13.3523,10.378M,12.059M
Th,8/6/15,13.6837,10.627M,12.19M
We,8/5/15,13.7564,10.368M,12.195M
Tu,8/4/15,13.5112,12.653M,12.296M
Mo,8/3/15,13.6293,11.539M,12.033M
,,,,
Fr,7/31/15,13.8563,11.926M,11.712M
Th,7/30/15,13.9017,7.058M,11.536M
We,7/29/15,13.7564,8.571M,11.934M
Tu,7/28/15,13.7428,8.033M,12.394M
Mo,7/27/15,13.7337,9.972M,13.067M
,,,,
Fr,7/24/15,13.9879,23.314M,13.174M
Th,7/23/15,14.1786,15.227M,12.667M
We,7/22/15,13.9698,12.213M,12.875M
Tu,7/21/15,13.9198,17.045M,13.351M
Mo,7/20/15,13.8245,11.964M,13.315M
,,,,
Fr,7/17/15,13.7836,12.333M,13.873M
Th,7/16/15,13.7791,10.712M,13.688M
We,7/15/15,13.8472,11.886M,13.657M
Tu,7/14/15,13.8517,8.703M,13.658M
Mo,7/13/15,13.9561,6.729M,13.837M
,,,,
Fr,7/10/15,13.9153,9.278M,14.386M
Th,7/9/15,13.7972,13.03M,14.785M
We,7/8/15,13.8245,15.466M,14.65M
Tu,7/7/15,13.9834,18.131M,14.486M
Mo,7/6/15,13.879,11.581M,14.091M
,,,,
Th,7/2/15,13.9334,15.701M,13.667M
We,7/1/15,13.8563,18.351M,13.214M
Tu,6/30/15,13.6247,19.352M,12.434M
Mo,6/29/15,13.6066,16.508M,11.691M
,,,,
Fr,6/26/15,13.8608,20.336M,11.223M
Th,6/25/15,14.1695,9.562M,10.676M
We,6/24/15,14.3193,10.243M,10.898M
Tu,6/23/15,14.3602,11.898M,10.919M
Mo,6/22/15,14.392,11.389M,10.783M
,,,,
Fr,6/19/15,14.4374,14.965M,10.64M
Th,6/18/15,14.5645,15.268M,10.469M
We,6/17/15,14.6235,10.996M,9.908M
Tu,6/16/15,14.3693,13.012M,10.099M
Mo,6/15/15,14.3965,12.204M,10.367M
,,,,
Fr,6/12/15,14.7143,5.225M,11.461M
Th,6/11/15,14.7643,8.897M,12.008M
We,6/10/15,14.9413,6.656M,12.215M
Tu,6/9/15,14.7915,8.203M,12.283M
Mo,6/8/15,14.8415,9.491M,12.32M
,,,,
Fr,6/5/15,14.9459,12.133M,12.336M
Th,6/4/15,15.1184,12.886M,11.934M
We,6/3/15,15.418,10.563M,11.493M
Tu,6/2/15,15.3817,9.851M,11.39M
Mo,6/1/15,15.3272,9.252M,11.398M
,,,,
Fr,5/29/15,15.1638,12.397M,11.285M
Th,5/28/15,15.2773,6.86M,10.976M
We,5/27/15,15.3363,13.849M,11.082M
Tu,5/26/15,15.1547,17.038M,10.741M
,,,,
Fr,5/22/15,15.7812,28.605M,9.944M
Th,5/21/15,15.359,13.435M,8.81M
We,5/20/15,15.014,12.001M,8.616M
Tu,5/19/15,15.1638,7.675M,8.392M
Mo,5/18/15,15.0957,8.766M,8.476M
,,,,
Fr,5/15/15,15.2546,9.726M,8.452M
Th,5/14/15,15.3,6.112M,8.312M
We,5/13/15,15.1184,6.256M,8.479M
Tu,5/12/15,14.9459,9.029M,8.666M
Mo,5/11/15,15.3,9.97M,8.688M
,,,,
Fr,5/8/15,15.1683,7.557M,8.737M
Th,5/7/15,14.9005,7.755M,8.944M
We,5/6/15,14.7552,8.461M,8.931M
Tu,5/5/15,15.0548,8.726M,9.114M
Mo,5/4/15,15.2773,5.093M,9.287M
,,,,
Fr,5/1/15,15.3454,11.589M,10.261M
Th,4/30/15,14.9686,10.519M,10.523M
We,4/29/15,15.1275,8.642M,10.325M
Tu,4/28/15,15.0912,8.936M,10.526M
Mo,4/27/15,15.014,8.411M,10.494M
,,,,
Fr,4/24/15,15.1002,7.621M,10.548M
Th,4/23/15,15.1547,8.613M,10.609M
We,4/22/15,15.2137,9.069M,11.07M
Tu,4/21/15,15.0775,9.364M,11.38M
Mo,4/20/15,15.1683,10.698M,11.497M
,,,,
Fr,4/17/15,14.7688,10.664M,12.093M
Th,4/16/15,14.8959,7.56M,12.296M
We,4/15/15,15.0004,11.202M,12.547M
Tu,4/14/15,14.7643,11.325M,12.54M
Mo,4/13/15,14.846,19.703M,12.633M
,,,,
Fr,4/10/15,14.5781,15.52M,12.996M
Th,4/9/15,14.3239,7.544M,12.747M
We,4/8/15,14.3103,11.665M,13.17M
Tu,4/7/15,14.2649,8.445M,13.086M
Mo,4/6/15,14.451,9.231M,13.356M
,,,,
Th,4/2/15,14.2558,8.528M,13.731M
We,4/1/15,14.2058,15.528M,14.912M
Tu,3/31/15,14.1468,13.722M,14.795M
Mo,3/30/15,14.333,11.119M,14.989M
,,,,
Fr,3/27/15,14.2966,19.646M,15.19M
Th,3/26/15,14.5327,13.709M,15.041M
We,3/25/15,14.619,11.313M,15.342M
Tu,3/24/15,15.1229,11.106M,15.632M
Mo,3/23/15,15.1865,12.724M,15.804M
,,,,
Fr,3/20/15,15.1093,25.141M,16.003M
Th,3/19/15,14.9096,11.781M,16.297M
We,3/18/15,14.9958,13.889M,17.68M
Tu,3/17/15,14.7234,10.408M,20.953M
Mo,3/16/15,14.7007,12.499M,21.346M
,,,,
Fr,3/13/15,14.7234,14.845M,21.176M
Th,3/12/15,14.8551,26.255M,20.687M
We,3/11/15,14.8051,13.763M,19.319M
Tu,3/10/15,14.8324,16.634M,18.951M
Mo,3/9/15,14.9595,14.138M,18.347M
,,,,
Fr,3/6/15,15.0639,17.413M,17.847M
Th,3/5/15,15.4362,18.225M,17.299M
We,3/4/15,15.5225,15.653M,16.614M
Tu,3/3/15,15.695,13.686M,16.089M
Mo,3/2/15,15.8539,15.72M,15.708M
,,,,
Fr,2/27/15,15.8176,29.539M,15.219M
Th,2/26/15,15.4407,32.531M,13.67M
We,2/25/15,15.7404,62.988M,12.2M
Tu,2/24/15,17.4747,16.301M,8.975M
Mo,2/23/15,17.3385,9.948M,8.919M
,,,,
Fr,2/20/15,17.4293,7.519M,9.422M
Th,2/19/15,17.4247,5.732M,9.598M
We,2/18/15,17.3203,8.247M,9.926M
Tu,2/17/15,17.4928,7.57M,10.523M
,,,,
Fr,2/13/15,17.5065,6.631M,10.77M
Th,2/12/15,17.4202,9.194M,10.804M
We,2/11/15,17.3339,7.954M,10.97M
Tu,2/10/15,17.2023,7.782M,10.999M
Mo,2/9/15,17.0888,7.968M,11.164M
,,,,
Fr,2/6/15,17.2295,8.382M,11.497M
Th,2/5/15,17.2295,6.313M,11.857M
We,2/4/15,17.2068,10.48M,12.128M
Tu,2/3/15,17.1478,14.61M,12.199M
Mo,2/2/15,16.5576,15.46M,11.822M
,,,,
Fr,1/30/15,16.4032,17.497M,11.438M
Th,1/29/15,17.1342,10.152M,10.927M
We,1/28/15,16.8709,10.656M,10.951M
Tu,1/27/15,16.9617,17.203M,11.04M
Mo,1/26/15,17.6336,11.266M,10.615M
,,,,
Fr,1/23/15,18.1966,7.142M,10.518M
Th,1/22/15,18.1875,11.682M,10.523M
We,1/21/15,17.511,8.391M,10.128M
Tu,1/20/15,17.5337,10.251M,10.062M
,,,,
Fr,1/16/15,17.4066,12.977M,9.705M
Th,1/15/15,17.3385,13.778M,9.209M
We,1/14/15,17.9151,10.377M,8.934M
Tu,1/13/15,18.074,11.539M,8.964M
Mo,1/12/15,18.1239,8.957M,9.435M
,,,,
Fr,1/9/15,18.4644,9.704M,9.67M
Th,1/8/15,18.469,9.83M,9.792M
We,1/7/15,18.0377,10.509M,9.897M
Tu,1/6/15,17.8288,11.989M,10.026M
Mo,1/5/15,17.965,10.833M,10.116M
,,,,
Fr,1/2/15,18.2692,9.812M,10.216M
We,12/31/14,18.2193,7.212M,10.479M
Tu,12/30/14,18.4871,5.76M,10.701M
Mo,12/29/14,18.4826,7.399M,11.122M
,,,,
Fr,12/26/14,18.478,4.895M,11.227M
We,12/24/14,18.4054,5.536M,11.4M
Tu,12/23/14,18.3237,9.665M,11.769M
Mo,12/22/14,18.0694,10.822M,11.77M
,,,,
Fr,12/19/14,18.1148,18.597M,11.988M
Th,12/18/14,18.0785,12.489M,11.262M
We,12/17/14,17.5473,11.533M,12.152M
Tu,12/16/14,16.9435,11.411M,12.655M
Mo,12/15/14,17.0752,12.441M,12.619M
,,,,
Fr,12/12/14,17.2568,13.327M,12.661M
Th,12/11/14,17.4656,12.336M,12.263M
We,12/10/14,16.9617,13.758M,11.808M
Tu,12/9/14,17.343,10.551M,11.29M
Mo,12/8/14,17.4611,12.074M,11.146M
,,,,
Fr,12/5/14,17.9559,8.969M,10.764M
Th,12/4/14,17.738,7.487M,10.678M
We,12/3/14,17.7289,11.076M,10.599M
Tu,12/2/14,17.6835,9.672M,10.337M
Mo,12/1/14,17.5065,14.106M,10.331M
,,,,
Fr,11/28/14,17.7335,7.702M,9.99M
We,11/26/14,17.7789,25.834M,9.943M
Tu,11/25/14,17.0842,19.081M,8.717M
Mo,11/24/14,17.0252,10.877M,8.126M
,,,,
Fr,11/21/14,16.9163,13.064M,8.234M
Th,11/20/14,16.7664,7.351M,8.699M
We,11/19/14,16.8799,5.52M,9.151M
Tu,11/18/14,17.0252,5.985M,9.714M
Mo,11/17/14,16.9844,8.397M,10.149M
,,,,
Fr,11/14/14,16.7619,6.336M,10.262M
Th,11/13/14,16.5077,7.679M,10.684M
We,11/12/14,16.5758,6.308M,10.842M
Tu,11/11/14,16.6893,7.145M,11.314M
Mo,11/10/14,16.7528,9.578M,11.641M
,,,,
Fr,11/7/14,16.5167,8.997M,11.95M
Th,11/6/14,16.4123,6.993M,12.38M
We,11/5/14,16.4259,7.441M,13.475M
Tu,11/4/14,16.2988,10.211M,14.307M
Mo,11/3/14,16.2807,12.497M,14.498M
,,,,
Fr,10/31/14,16.2897,20.048M,15M
Th,10/30/14,16.0355,14.135M,14.622M
We,10/29/14,16.0627,13.956M,14.613M
Tu,10/28/14,16.1354,12.516M,14.823M
Mo,10/27/14,16.0264,10.092M,15.506M
,,,,
Fr,10/24/14,15.8584,12.67M,18.549M
Th,10/23/14,15.863,10.047M,18.322M
We,10/22/14,15.6587,13.381M,18.28M
Tu,10/21/14,15.7722,12.05M,18.29M
Mo,10/20/14,15.3545,14.209M,18.203M
,,,,
Fr,10/17/14,15.5088,15.444M,17.866M
Th,10/16/14,15.4362,23.422M,17.485M
We,10/15/14,14.8914,19.923M,16.479M
Tu,10/14/14,14.6371,13.08M,15.932M
Mo,10/13/14,14.8415,20.027M,15.789M
,,,,
Fr,10/10/14,15.2092,14.383M,14.902M
Th,10/9/14,15.5815,13.987M,14.726M
We,10/8/14,16.3079,17.113M,14.316M
Tu,10/7/14,15.9901,22.755M,13.758M
Mo,10/6/14,16.7392,55.749M,12.751M
,,,,
Fr,10/3/14,15.981,9.258M,9.519M
Th,10/2/14,15.6677,9.425M,9.411M
We,10/1/14,15.6859,13.529M,9.318M
Tu,9/30/14,16.1036,10.739M,8.94M
Mo,9/29/14,15.8766,9.155M,8.911M
,,,,
Fr,9/26/14,16.0582,9.727M,8.792M
Th,9/25/14,16.0128,8.334M,8.894M
We,9/24/14,16.3215,11.725M,8.914M
Tu,9/23/14,16.2489,10.926M,8.59M
Mo,9/22/14,16.5576,6.723M,8.343M
,,,,
Fr,9/19/14,16.7029,11.747M,8.309M
Th,9/18/14,16.8028,7.841M,7.99M
We,9/17/14,16.6484,8.73M,8.115M
Tu,9/16/14,16.4623,7.657M,8.462M
Mo,9/15/14,16.4577,7.274M,8.681M
,,,,
Fr,9/12/14,16.5985,7.634M,9.156M
Th,9/11/14,16.6893,8.035M,11.282M
We,9/10/14,16.8118,7.858M,11.997M
Tu,9/9/14,16.7029,10.295M,12.059M
Mo,9/8/14,16.9253,7.367M,12.012M
,,,,
Fr,9/5/14,17.0615,11.266M,12.288M
Th,9/4/14,17.0979,8.635M,12.192M
We,9/3/14,17.284,6.855M,12.069M
Tu,9/2/14,17.2749,7.225M,11.935M
,,,,
Fr,8/29/14,17.2522,6.212M,11.851M
Th,8/28/14,17.2477,6.972M,11.814M
We,8/27/14,17.3249,9.717M,11.779M
Tu,8/26/14,17.175,13.922M,11.539M
Mo,8/25/14,16.8663,10.956M,10.987M
,,,,
Fr,8/22/14,16.7256,14.399M,10.689M
Th,8/21/14,16.7982,39.516M,10.52M
We,8/20/14,15.9447,18.762M,8.6M
Tu,8/19/14,16.1081,8.787M,7.997M
Mo,8/18/14,16.0446,9.583M,8.226M
,,,,
Fr,8/15/14,15.922,11.512M,8.039M
Th,8/14/14,16.1581,9.824M,7.82M
We,8/13/14,16.0264,6.787M,7.67M
Tu,8/12/14,15.9447,4.845M,7.646M
Mo,8/11/14,15.981,5.976M,7.868M
,,,,
Fr,8/8/14,15.9674,5.649M,7.956M
Th,8/7/14,15.8085,6.448M,8.271M
We,8/6/14,15.9084,6.112M,8.75M
Tu,8/5/14,15.922,5.641M,9.627M
Mo,8/4/14,16.04,6.488M,9.765M
,,,,
Fr,8/1/14,15.9765,11.872M,10.058M
Th,7/31/14,16.1672,10.71M,9.697M
We,7/30/14,16.3942,9.724M,9.558M
Tu,7/29/14,16.317,12.213M,9.289M
Mo,7/28/14,16.1626,6.787M,8.953M
,,,,
Fr,7/25/14,16.0854,8.216M,8.961M
Th,7/24/14,15.9084,7.585M,8.738M
We,7/23/14,15.8811,6.426M,8.829M
Tu,7/22/14,15.9583,8.168M,8.977M
Mo,7/21/14,15.6723,7.301M,8.905M
,,,,
Fr,7/18/14,15.8039,10.38M,9.026M
Th,7/17/14,15.6314,13.63M,8.772M
We,7/16/14,15.8085,19.259M,8.539M
Tu,7/15/14,15.5043,7.718M,7.914M
Mo,7/14/14,15.5043,10.878M,7.946M
,,,,
Fr,7/11/14,15.4226,6.459M,7.953M
Th,7/10/14,15.3681,8.63M,7.92M
We,7/9/14,15.2773,5.683M,7.769M
Tu,7/8/14,15.2092,7.18M,7.853M
Mo,7/7/14,15.3772,6.907M,8.042M
,,,,
Th,7/3/14,15.4362,4.861M,9.061M
We,7/2/14,15.3817,8.961M,9.575M
Tu,7/1/14,15.5179,8.635M,9.358M
Mo,6/30/14,15.2909,7.092M,9.096M
,,,,
Fr,6/27/14,15.3953,9.116M,9.075M
Th,6/26/14,15.3953,6.578M,8.866M
We,6/25/14,15.2501,10.122M,8.843M
Tu,6/24/14,15.4135,9.886M,8.546M
Mo,6/23/14,15.6723,8.21M,8.425M
,,,,
Fr,6/20/14,15.5361,10.981M,8.558M
Th,6/19/14,15.6541,5.966M,8.655M
We,6/18/14,15.7585,6.353M,8.914M
Tu,6/17/14,15.8493,6.945M,9.124M
Mo,6/16/14,15.8448,10.025M,10.058M
,,,,
Fr,6/13/14,15.9628,22.186M,12.107M
Th,6/12/14,15.1593,12.563M,12.792M
We,6/11/14,15.0957,5.715M,12.638M
Tu,6/10/14,15.2591,4.697M,12.842M
Mo,6/9/14,15.3182,6.783M,13.205M
,,,,
Fr,6/6/14,15.3636,5.985M,13.288M
Th,6/5/14,15.3772,6.225M,13.37M
We,6/4/14,15.3272,5.664M,13.408M
Tu,6/3/14,15.2955,8.078M,13.52M
Mo,6/2/14,15.1774,10.206M,13.38M
,,,,
Fr,5/30/14,15.2092,12.427M,13.073M
Th,5/29/14,15.2728,9.858M,12.691M
We,5/28/14,15.1411,9.503M,12.598M
Tu,5/27/14,15.0276,20.949M,12.434M
,,,,
Fr,5/23/14,15.3091,40.76M,11.506M
Th,5/22/14,14.4283,32.459M,9.217M
We,5/21/14,14.7643,10.264M,7.65M
Tu,5/20/14,14.8914,8.766M,7.722M
Mo,5/19/14,15.0321,10.141M,7.955M
,,,,
Fr,5/16/14,14.7643,8.031M,7.987M
Th,5/15/14,14.7143,7.216M,8.059M
We,5/14/14,14.9686,6.792M,8.354M
Tu,5/13/14,15.1093,7.346M,8.487M
Mo,5/12/14,14.9005,5.983M,8.9M
,,,,
Fr,5/9/14,14.6916,5.603M,9.52M
Th,5/8/14,14.6326,6.69M,10.562M
We,5/7/14,14.6735,8.461M,10.886M
Tu,5/6/14,14.5872,7.052M,11.2M
Mo,5/5/14,14.7552,7.027M,11.653M
,,,,
Fr,5/2/14,14.7507,6.419M,12.434M
Th,5/1/14,14.8188,8.957M,13.714M
We,4/30/14,15.0094,11.339M,13.956M
Tu,4/29/14,14.964,12.262M,14.107M
Mo,4/28/14,14.6144,10.632M,14.102M
,,,,
Fr,4/25/14,14.3375,9.105M,14.305M
Th,4/24/14,14.5282,11.636M,14.73M
We,4/23/14,14.4101,8.791M,14.9M
Tu,4/22/14,14.4238,13.541M,15.412M
Mo,4/21/14,14.5009,15.29M,15.096M
,,,,
Th,4/17/14,14.4964,21.235M,14.818M
We,4/16/14,14.7507,11.552M,14.227M
Tu,4/15/14,14.7053,13.16M,14.606M
Mo,4/14/14,14.9368,13.851M,14.878M
,,,,
Fr,4/11/14,14.7325,18.736M,14.843M
Th,4/10/14,14.8914,25.62M,15.172M
We,4/9/14,14.8551,12.588M,15.059M
Tu,4/8/14,14.7325,13.6M,15.764M
Mo,4/7/14,14.846,12.201M,16.135M
,,,,
Fr,4/4/14,14.8188,13.666M,15.793M
Th,4/3/14,14.9822,15.483M,15.423M
We,4/2/14,15.2591,14.189M,15.272M
Tu,4/1/14,15.0866,16.462M,14.821M
Mo,3/31/14,14.6916,8.804M,14.195M
,,,,
Fr,3/28/14,14.5463,11.123M,14.104M
Th,3/27/14,14.4964,12.374M,13.982M
We,3/26/14,14.6871,17.239M,13.632M
Tu,3/25/14,14.7824,17.23M,12.917M
Mo,3/24/14,14.3602,13.333M,12.658M
,,,,
Fr,3/21/14,14.5055,23.674M,12.599M
Th,3/20/14,14.2921,23.918M,11.898M
We,3/19/14,14.3557,23.167M,11.047M
Tu,3/18/14,13.8744,19.156M,10.104M
Mo,3/17/14,13.3841,7.074M,9.441M
,,,,
Fr,3/14/14,13.198,8.117M,9.931M
Th,3/13/14,13.1253,13.214M,11.377M
We,3/12/14,13.434,7.432M,12.298M
Tu,3/11/14,13.5793,7.073M,12.796M
Mo,3/10/14,13.5748,7.431M,13.075M
,,,,
Fr,3/7/14,13.7745,9.294M,13.215M
Th,3/6/14,13.661,7.135M,13.264M
We,3/5/14,13.5929,6.51M,13.436M
Tu,3/4/14,13.6747,13.338M,13.577M
Mo,3/3/14,13.4976,12.457M,13.209M
,,,,
Fr,2/28/14,13.5657,13.153M,12.884M
Th,2/27/14,13.5067,11.154M,12.453M
We,2/26/14,13.5748,9.016M,12.395M
Tu,2/25/14,13.5657,9.217M,12.433M
Mo,2/24/14,13.5839,14.419M,12.795M
,,,,
Fr,2/21/14,13.5248,29.82M,12.697M
Th,2/20/14,13.7064,27.031M,11.316M
We,2/19/14,13.3705,14.889M,10.442M
Tu,2/18/14,13.4295,11.263M,10.277M
,,,,
Fr,2/14/14,13.6293,9.527M,10.588M
Th,2/13/14,13.543,10.029M,11.09M
We,2/12/14,13.3569,9.726M,11.082M
Tu,2/11/14,13.3296,8.617M,11.116M
Mo,2/10/14,13.0799,7.817M,11.348M
,,,,
Fr,2/7/14,13.198,7.578M,11.898M
Th,2/6/14,12.9346,6.697M,12.864M
We,2/5/14,12.7167,10.278M,13.509M
Tu,2/4/14,12.862,9.581M,13.815M
Mo,2/3/14,12.7303,14.658M,14.491M
,,,,
Fr,1/31/14,13.1662,12.944M,14.47M
Th,1/30/14,13.2797,9.109M,14.809M
We,1/29/14,13.1753,13.923M,15.216M
Tu,1/28/14,13.1662,12.408M,15.243M
Mo,1/27/14,12.9846,15.927M,15.099M
,,,,
Fr,1/24/14,12.9346,17.063M,14.882M
Th,1/23/14,13.3342,9.91M,14.62M
We,1/22/14,13.5475,10.238M,14.623M
Tu,1/21/14,13.5748,12.087M,14.428M
,,,,
Fr,1/17/14,13.5294,16.066M,14.079M
Th,1/16/14,13.4204,22.07M,13.527M
We,1/15/14,13.0935,16.381M,12.388M
Tu,1/14/14,13.0981,14.856M,11.925M
Mo,1/13/14,12.7666,19.732M,12.3M
,,,,
Fr,1/10/14,12.576,14.337M,12.045M
Th,1/9/14,12.5351,18.031M,12.099M
We,1/8/14,12.4625,15.217M,12.173M
Tu,1/7/14,12.7939,14.324M,11.987M
Mo,1/6/14,12.8438,10.246M,11.816M
,,,,
Fr,1/3/14,12.8665,12.677M,12.027M
Th,1/2/14,12.5578,13.128M,12.232M
Tu,12/31/13,12.7031,9.962M,12.341M
Mo,12/30/13,12.7439,7.305M,12.709M
,,,,
Fr,12/27/13,12.7984,6.851M,13.368M
Th,12/26/13,12.8529,7.794M,14.381M
Tu,12/24/13,12.7848,4.983M,16.132M
Mo,12/23/13,12.7349,9.428M,16.995M
,,,,
Fr,12/20/13,12.6168,20.482M,17.327M
Th,12/19/13,12.7303,15.904M,16.76M
We,12/18/13,12.4897,15.155M,19.18M
Tu,12/17/13,12.4625,19.131M,19.877M
Mo,12/16/13,12.2128,12.428M,19.532M
,,,,
Fr,12/13/13,12.1537,11.758M,19.42M
Th,12/12/13,12.0766,13.422M,19.387M
We,12/11/13,12.2536,15.751M,19.673M
Tu,12/10/13,12.2763,14.763M,19.491M
Mo,12/9/13,12.3717,15.485M,19.28M
,,,,
Fr,12/6/13,12.576,17.177M,19.535M
Th,12/5/13,12.3717,22.047M,20.15M
We,12/4/13,12.7712,34.071M,19.3M
Tu,12/3/13,12.4852,17.916M,17.691M
Mo,12/2/13,12.4034,14.41M,17.312M
,,,,
Fr,11/29/13,12.4171,11.988M,17.359M
We,11/27/13,12.4216,52.192M,17.549M
Tu,11/26/13,11.391,25.622M,14.913M
Mo,11/25/13,11.4954,13.955M,14.078M
,,,,
Fr,11/22/13,11.4682,10.747M,14.155M
Th,11/21/13,11.3638,11.266M,15.717M
We,11/20/13,11.3229,17.708M,15.886M
Tu,11/19/13,11.3456,13.023M,15.48M
Mo,11/18/13,11.3501,11.593M,15.364M
,,,,
Fr,11/15/13,11.4455,19.315M,15.416M
Th,11/14/13,11.3819,26.392M,14.686M
We,11/13/13,12.0266,9.299M,13.53M
Tu,11/12/13,11.904,9.938M,13.52M
Mo,11/11/13,11.9631,12.233M,13.948M
,,,,
Fr,11/8/13,11.7769,15.118M,13.76M
Th,11/7/13,11.6634,14.84M,13.71M
We,11/6/13,11.6271,12.642M,13.374M
Tu,11/5/13,11.5635,13.095M,13.691M
Mo,11/4/13,11.6997,15.112M,13.715M
,,,,
Fr,11/1/13,11.7678,34.178M,13.442M
Th,10/31/13,11.0641,13.804M,12.373M
We,10/30/13,10.9869,11.616M,13.72M
Tu,10/29/13,10.8235,11.287M,16.677M
Mo,10/28/13,10.8326,12.371M,17.108M
,,,,
Fr,10/25/13,10.8961,8.36M,17.216M
Th,10/24/13,10.8417,9.058M,17.333M
We,10/23/13,10.7872,9.147M,17.578M
Tu,10/22/13,10.9188,16.356M,18.05M
Mo,10/21/13,10.6918,9.413M,17.644M
,,,,
Fr,10/18/13,10.6601,14.362M,17.926M
Th,10/17/13,10.6169,9.807M,17.639M
We,10/16/13,10.5693,17.399M,17.681M
Tu,10/15/13,10.3468,13.453M,17.674M
Mo,10/14/13,10.3967,11.011M,17.647M
,,,,
Fr,10/11/13,10.3513,18.15M,17.848M
Th,10/10/13,10.1334,34.004M,18.517M
We,10/9/13,10.2605,55.97M,17.385M
Tu,10/8/13,9.4206,17.76M,14.528M
Mo,10/7/13,9.5023,13.987M,14.37M
,,,,
Fr,10/4/13,9.6522,10.114M,14.429M
Th,10/3/13,9.4978,12.741M,14.613M
We,10/2/13,9.7157,16.23M,15.09M
Tu,10/1/13,9.6749,10.258M,14.761M
