Date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
2/6/2014,97,26,41,0,0,,,12.9346,25242000,174.67,2145000,49.19,3535000,83.35,2439000,15628.53,91407000,4057.122,368144000,1773.43,473640000
2/5/2014,24,19,0,0,0,,,12.7167,24383000,174.24,3753000,49.11,4485000,82.74,2168000,15440.23,153743000,4011.552,367160000,1751.64,422776000
2/4/2014,24,9,10,0,0,,,12.862,23974000,172.84,3223000,49.99,5966000,83.5,2586000,15445.24,92683000,4031.52,423672000,1755.2,673191000
2/3/2014,24,28,10,49,0,,,12.7303,27335000,172.9,2300000,51.09,9471000,83.5,3257000,15372.8,96046000,3996.958,316537000,1741.89,418415000
1/31/2014,0,30,11,0,0,,,13.1662,27931000,176.68,3031000,52.86,2422000,86.17,1953000,15698.85,101468000,4103.878,380517000,1782.59,540532000
1/30/2014,49,29,0,0,78,,,13.2797,36434000,177.36,5831000,53.1,3195000,86.94,2011000,15848.61,110478000,4123.125,355090000,1794.19,505786000
1/29/2014,24,28,0,49,0,,,13.1753,35530000,176.4,3021000,53.65,2573000,84.2,2672000,15738.79,121359000,4051.434,361082000,1774.2,524169000
1/28/2014,23,28,40,48,0,,,13.1662,33874000,176.85,3199000,51.52,4445000,83.37,2174000,15928.56,122174000,4097.962,349648000,1792.5,515015000
1/27/2014,24,0,10,49,0,,,12.9846,39310000,177.9,3006000,58.05,3331000,84.59,2433000,15837.88,119658000,4083.609,372376000,1781.56,544882000
1/24/2014,0,29,62,0,0,,,12.9346,24288000,179.64,5507000,58.57,5130000,85,2743000,15879.11,117413000,4128.173,874041000,1790.29,507141000
1/23/2014,24,10,51,51,0,,,13.3342,13858000,182.73,3357000,60.74,6581000,87.05,1936000,16197.35,83965000,4218.875,365656000,1828.46,504222000
1/22/2014,24,57,40,100,0,,,13.5475,17682000,182.25,3592000,61,8730000,88.08,3449000,16373.34,102106000,4243,341945000,1844.86,420974000
1/21/2014,0,29,51,0,0,,,13.5748,14722000,188.43,3050000,61.24,4425000,88.86,3903000,16414.44,94890000,4225.76,368320000,1843.8,466648000
1/17/2014,0,30,32,0,0,,,13.5294,17908000,190.09,3884000,61.2,5740000,88.82,3138000,16458.56,117108000,4197.582,355180000,1838.7,487436000
1/16/2014,0,0,10,0,0,,,13.4204,33711000,188.76,3595000,60.66,5379000,88.95,4093000,16417.01,116519000,4218.688,366421000,1845.89,498992000
1/15/2014,49,19,20,0,0,,,13.0935,18516000,187.74,3808000,60.84,3913000,88.98,3130000,16481.94,112112000,4214.884,378369000,1848.38,502356000
1/14/2014,0,0,41,0,78,,,13.0981,19192000,185.92,3693000,60.33,4806000,87.89,2461000,16373.86,110818000,4183.016,419300000,1838.88,522752000
1/13/2014,0,19,10,0,0,,,12.7666,20338000,184.16,3309000,58.54,3921000,84.61,2354000,16257.94,125941000,4113.305,398580000,1819.2,513850000
1/10/2014,26,10,54,53,0,,,12.576,29518000,187.26,4186000,58.39,3485000,85.46,1565000,16437.05,107014000,4174.665,541113000,1842.37,748923000
1/9/2014,25,10,21,0,0,,,12.5351,38963000,187.38,3392000,58.01,5136000,84.92,2539000,16444.76,132600000,4156.194,398218000,1838.13,492036000
1/8/2014,0,10,42,51,0,,,12.4625,41500000,187.97,3848000,59.63,4890000,86.41,3207000,16462.74,152307000,4165.611,430833000,1837.49,579447000
1/7/2014,25,10,31,0,79,,,12.7939,133253000,189.71,3108000,58.8,4413000,85.65,2129000,16530.94,139858000,4153.182,456836000,1837.88,637254000
1/6/2014,0,50,11,0,0,,,12.8438,37849000,186,3923000,56.95,5675000,82.89,1650000,16425.1,131456000,4113.681,360642000,1826.77,515547000
1/3/2014,26,31,0,0,0,,,12.8665,17453000,186.64,2998000,56.82,4977000,83.28,2234000,16469.99,136428000,4131.906,460323000,1831.37,594171000
1/2/2014,0,10,0,55,0,,,12.5578,15328000,185.53,3628000,55.41,5091000,82.68,2101000,16441.35,195687000,4143.069,408335000,1831.98,571763000
12/31/2013,0,12,26,0,0,,,12.7031,14265000,187.57,3294000,56.16,3537000,83.9,2288000,16576.66,114819000,4176.59,480407000,1848.36,811688000
12/30/2013,0,11,23,0,0,,,12.7439,11496000,186.41,2170000,56.53,3405000,83.59,2033000,16504.29,133733000,4154.199,415857000,1841.07,533981000
12/27/2013,28,0,12,0,89,,,12.7984,11135000,185.08,2945000,55.66,4312000,82.82,1644000,16478.41,75092000,4156.594,405645000,1841.4,489501000
12/26/2013,0,23,0,0,0,,,12.8529,14982000,185.35,2893000,56.02,10521000,83.08,2359000,16479.88,99875000,4167.18,336819000,1842.02,400160000
12/24/2013,62,24,13,0,0,,,12.7848,16290000,183.22,3077000,55.94,9804000,82.56,2914000,16357.55,118551000,4155.417,395235000,1833.32,477527000
12/23/2013,28,0,12,0,0,,,12.7349,23064000,182.23,3624000,56.01,6000000,82.63,3158000,16294.61,127644000,4148.903,428372000,1827.99,553191000
12/20/2013,28,22,12,0,0,,,12.6168,16562000,180.02,3189000,55.655,7084000,82.68,3176000,16221.14,130455000,4104.741,455560000,1818.32,587275000
12/19/2013,0,42,11,0,84,,,12.7303,16755000,180.22,3371000,52.49,7865000,82.1,2987000,16179.08,128435000,4058.135,448998000,1809.6,584697000
12/18/2013,26,10,11,0,0,,,12.4897,20508000,178.7,3092000,52.65,13521000,82.1,3448000,16167.97,142607000,4070.064,470458000,1810.65,598683000
12/17/2013,0,41,22,54,0,,,12.4625,20503000,175.76,2999000,52.95,5940000,83.4,3866000,15875.26,117201000,4023.68,520447000,1781,740723000
12/16/2013,0,30,21,0,0,,,12.2128,31369000,177.85,3618000,51.335,16673000,81.66,3911000,15884.57,108240000,4029.518,441016000,1786.54,569792000
12/13/2013,0,10,0,0,0,,,12.1537,15429000,172.8,3359000,50,8976000,79.05,4525000,15755.36,130309000,4000.975,385037000,1775.32,535161000
12/12/2013,26,0,43,0,0,,,12.0766,17063000,173.37,4447000,49.41,8487000,78.86,3379000,15739.43,125064000,3998.403,410380000,1775.5,570691000
12/11/2013,0,10,21,0,0,,,12.2536,20093000,175.2,12532000,49.57,11842000,77.85,7070000,15843.53,104573000,4003.813,429006000,1782.22,554970000
12/10/2013,0,10,42,0,79,,,12.2763,27880000,177.12,7172000,50.94,15327000,79.33,6164000,15973.13,144328000,4060.49,363393000,1802.62,494336000
12/9/2013,0,20,21,0,0,,,12.3717,23549000,177.46,4560000,50.71,8398000,78.8,9542000,16025.53,260932000,4068.751,380670000,1808.37,569950000
12/6/2013,26,10,11,0,84,,,12.576,46992000,177.67,2963000,51.42,4906000,78.91,2678000,16020.2,118551000,4062.521,376652000,1805.09,604124000
12/5/2013,50,20,11,0,80,,,12.3717,39186000,176.08,4172000,49.84,8044000,76.78,3407000,15821.51,102287000,4033.165,354093000,1785.03,513147000
12/4/2013,0,30,31,0,0,,,12.7712,62084000,175.74,4175000,49.96,11264000,77.57,3327000,15889.77,118473000,4038.001,376460000,1792.81,483930000
12/3/2013,25,19,31,0,0,,,12.4852,39143000,176.08,3881000,49.64,7242000,75.53,4371000,15914.62,119207000,4037.198,391738000,1795.15,491727000
12/2/2013,0,19,41,0,0,,,12.4034,36318000,177.48,3608000,49.84,9941000,75.44,2774000,16008.77,133531000,4045.26,342858000,1800.9,488475000
11/29/2013,54,0,23,56,0,,,12.4171,32897000,179.68,3028000,49.04,8464000,75.04,5766000,16086.41,129794000,4059.886,353528000,1805.81,507352000
11/27/2013,0,100,11,0,80,,,12.4216,19194000,178.97,2862000,49.02,5594000,76.19,3801000,16097.33,113126000,4044.75,374393000,1807.23,546030000
11/26/2013,0,49,42,0,0,,,11.391,22015000,177.31,3380000,48.8,4521000,74.86,3268000,16072.8,107598000,4017.749,349170000,1802.75,490282000
11/25/2013,49,20,42,0,0,,,11.4954,42883000,178.94,3645000,48.46,4949000,74.805,2735000,16072.54,129647000,3994.574,366739000,1802.48,499318000
11/22/2013,26,0,0,0,83,,,11.4682,28450000,181.3,4686000,48.34,6504000,75.13,4426000,16064.77,145783000,3991.649,482705000,1804.76,680469000
11/21/2013,25,0,11,0,0,,,11.3638,18200000,184.13,3539000,48.23,4349000,74.83,2614000,16009.99,86022000,3969.155,374210000,1795.85,601106000
11/20/2013,25,10,31,0,0,,,11.3229,16080000,185.19,3968000,47.72,4120000,73.94,1548000,15900.82,100161000,3921.27,257763000,1781.37,411216000
11/19/2013,25,10,31,0,0,,,11.3456,15112000,185.25,2777000,47.85,4661000,73.61,2897000,15967.03,79419000,3931.553,284036000,1787.87,445660000
11/18/2013,0,10,21,0,0,,,11.3501,9455000,184.47,1631000,48.5,2796000,74.26,2371000,15976.02,47711000,3949.066,227431000,1791.53,363632000
11/15/2013,0,21,23,0,0,,,11.4455,17392000,183.19,4185000,48.94,5843000,75.55,11472000,15961.7,119822000,3985.968,146575000,1798.18,227983000
11/14/2013,26,31,54,0,0,,,11.3819,23920000,182.21,4271000,50.105,14140000,75.85,7197000,15876.22,149026000,3972.74,370749000,1790.62,532168000
11/13/2013,50,10,21,0,0,,,12.0266,37841000,183.55,4126000,48.77,12658000,72.44,8658000,15821.63,152929000,3965.575,408554000,1782,576889000
11/12/2013,0,10,21,0,0,,,11.904,30874000,183.07,3792000,47.81,5504000,72.13,5635000,15750.67,142986000,3919.92,425437000,1767.69,655620000
11/11/2013,0,10,53,0,0,,,11.9631,26074000,182.88,3827000,47.9,5682000,71.56,2830000,15783.1,117658000,3919.79,414886000,1771.89,584239000
11/8/2013,27,21,11,0,84,,,11.7769,33301000,179.99,4242000,48.18,10180000,71.67,3009000,15761.78,127524000,3919.233,382962000,1770.61,522072000
11/7/2013,51,10,22,0,0,,,11.6634,31969000,180,4144000,47.05,9495000,70.232,4027000,15593.98,124519000,3857.333,365754000,1747.15,569768000
11/6/2013,25,10,32,0,0,,,11.6271,51315000,179.19,3438000,48.47,12138000,71.37,4718000,15746.88,118531000,3931.946,426684000,1770.49,590599000
11/5/2013,77,10,21,0,0,,,11.5635,25258000,177.85,4092000,48.47,7988000,71.19,4327000,15618.22,124218000,3939.864,332311000,1762.97,488124000
11/4/2013,0,20,11,0,81,,,11.6997,31090000,180.27,3217000,49.26,11358000,72.07,4354000,15639.12,116887000,3936.591,337372000,1767.93,487082000
11/1/2013,0,11,24,0,0,,,11.7678,36576000,179.23,3991000,49.2,11683000,69.85,10307000,15615.55,125304000,3922.042,396601000,1761.64,628384000
10/31/2013,53,21,22,0,85,,,11.0641,25451000,179.21,3350000,48.69,6604000,69.63,4081000,15545.75,112925000,3919.706,391695000,1756.54,559465000
10/30/2013,25,20,43,0,0,,,10.9869,23626000,180.15,4937000,49.5,11475000,73.21,3445000,15618.76,171088000,3930.62,371449000,1763.31,540952000
10/29/2013,26,20,43,0,0,,,10.8235,31339000,182.12,4078000,48.25,10286000,72.74,4159000,15680.35,113654000,3952.338,655737000,1771.95,855039000
10/28/2013,100,20,32,0,0,,,10.8326,33205000,177.35,3604000,49.85,9985000,72.43,4270000,15568.93,131013000,3940.129,381079000,1762.11,531923000
10/25/2013,0,21,34,0,0,,,10.8961,40777000,176.85,5211000,49.8,5952000,72.63,3360000,15570.28,114386000,3943.361,395137000,1759.77,550774000
10/24/2013,52,10,22,54,0,,,10.8417,26258000,177.8,3878000,48.56,2963000,70.54,2801000,15509.21,61112000,3928.96,379972000,1752.07,532654000
10/23/2013,0,50,64,0,81,,,10.7872,64847000,175.77,5190000,48.08,9049000,70.11,1397000,15413.33,97341000,3907.074,182768000,1746.38,248312000
10/22/2013,0,20,43,0,0,,,10.9188,154735000,174.97,3170000,49.14,11100000,72.23,2520000,15467.66,134170000,3929.566,288261000,1754.67,408807000
10/21/2013,25,20,21,0,0,,,10.6918,32629000,172.86,3589000,50.49,9254000,72.31,3406000,15392.2,137002000,3920.049,350711000,1744.66,529089000
10/18/2013,27,11,45,56,0,,,10.6601,24578000,173.78,3412000,50.04,11177000,71.76,2929000,15399.65,129171000,3914.278,555997000,1744.5,866367000
10/17/2013,26,31,100,0,0,,,10.6169,25146000,174.83,4405000,48.455,15458000,70.46,2689000,15371.65,162217000,3863.146,446936000,1733.15,631896000
10/16/2013,26,21,11,0,0,,,10.5693,26408000,186.73,3408000,48.019,8996000,69.315,3115000,15373.83,143727000,3839.431,482184000,1721.54,688834000
10/15/2013,52,0,11,0,0,,,10.3468,18705000,184.66,3068000,46.98,6656000,68.32,2731000,15168.01,62390000,3794.01,417927000,1698.06,575006000
10/14/2013,0,10,0,0,0,,,10.3967,21085000,186.97,3672000,47.33,9459000,68.899,2094000,15301.26,131682000,3815.275,297483000,1710.14,300848000
10/11/2013,54,11,11,0,0,,,10.3513,27048000,186.16,4747000,46.27,9820000,66.73,3160000,15237.11,164270000,3791.873,438456000,1703.2,628286000
10/10/2013,0,21,11,0,84,,,10.1334,22732000,184.77,3281000,46.04,9875000,65.53,3852000,15126.07,105717000,3760.747,478748000,1692.56,712069000
10/9/2013,0,20,43,0,0,,,10.2605,14327000,181.32,2736000,44.88,5605000,63.12,4532000,14802.98,95404000,3677.776,402558000,1656.4,564276000
10/8/2013,0,10,22,0,82,,,9.4206,32529000,178.72,4261000,44.79,6058000,63.38,2650000,14776.53,137695000,3694.833,340216000,1655.45,485472000
10/7/2013,0,10,11,0,0,,,9.5023,24997000,182.01,3759000,45.16,7476000,64.4,3538000,14936.24,140541000,3770.377,419182000,1676.12,629412000
10/4/2013,27,0,11,0,0,,,9.6522,19271000,184.1,4007000,45.87,6667000,65.03,3670000,15072.58,134652000,3807.754,445647000,1690.5,669958000
10/3/2013,52,0,0,0,0,,,9.4978,21476000,183.86,3251000,45.56,6877000,64.15,3688000,14996.48,114625000,3774.343,408341000,1678.66,624423000
10/2/2013,26,0,22,0,0,,,9.7157,18312000,184.96,3738000,45.95,7694000,64.54,3318000,15133.14,110700000,3815.019,429155000,1693.87,577412000
10/1/2013,51,10,0,0,0,,,9.6749,19030000,186.38,4427000,44.7,13702000,64.04,4511000,15191.7,122233000,3817.982,449158000,1695,561183000
9/30/2013,51,20,11,0,0,,,9.5296,17494000,185.18,4405000,43.76,7748000,63.4,11558000,15129.67,121911000,3771.479,410867000,1681.55,608605000
9/27/2013,0,14,35,48,0,,,9.6113,22173000,186.92,9297000,43.51,6689000,63.32,2960000,15258.24,128818000,3781.594,582114000,1691.75,909849000
9/27/2013,0,0,35,48,0,,,9.6113,22173000,186.92,9297000,43.51,6689000,63.32,2960000,15258.24,128818000,3781.594,582114000,1691.75,909849000
9/26/2013,0,13,19,46,0,,,9.6703,17943000,190.22,12676000,43.14,4568000,63.32,2535000,15328.3,135588000,3787.427,435782000,1698.67,586052000
9/25/2013,0,26,57,45,0,,,9.7157,23836000,189.47,5632000,43.87,6296000,65.43,2311000,15273.26,114619000,3761.099,406922000,1692.77,568300000
9/24/2013,0,19,38,0,0,,,9.6431,26934000,189.97,3063000,41.8,5773000,64.68,2558000,15334.59,114906000,3768.254,368814000,1697.42,502770000
9/23/2013,89,26,38,0,0,,,9.6249,25356000,190.99,2712000,40.94,16903000,63.27,2592000,15401.38,113744000,3765.288,360835000,1701.84,505754000
9/20/2013,47,28,40,0,0,,,9.634,38774000,190.02,4025000,41.395,8190000,63.68,1860000,15451.09,101243000,3774.728,350970000,1709.91,506535000
9/19/2013,22,33,19,0,0,,,9.6749,29636000,193.39,3581000,41.36,9164000,64.39,2946000,15636.55,103646000,3789.384,357049000,1722.34,463834000
9/18/2013,0,26,19,45,0,,,9.8951,32817000,194.42,1983000,41.64,4529000,64.28,2933000,15676.94,71336000,3783.641,349981000,1725.52,487372000
9/17/2013,45,19,19,45,0,,,9.8383,40655000,192.16,2858000,41.26,5833000,65.09,2567000,15529.73,115509000,3745.699,265629000,1704.76,359194000
9/16/2013,44,26,19,0,0,,,9.8701,90422000,193.15,2958000,40.94,10938000,65.02,3453000,15494.78,106409000,3717.846,348268000,1697.6,485460000
9/13/2013,46,20,39,0,0,,,10.0199,19556000,192.17,3321000,40.25,8160000,64.36,2902000,15376.06,90742000,3722.184,376742000,1687.99,522673000
9/12/2013,23,27,19,0,0,,,9.97,21768000,190.73,5457000,40.13,9397000,64.48,2914000,15300.64,106132000,3715.968,356694000,1683.42,468189000
9/11/2013,0,90,0,45,0,,,10.1107,22710000,190.7,4910000,40.59,9110000,65.84,2928000,15326.6,143008000,3725.01,405028000,1689.13,528218000
9/10/2013,22,26,56,44,0,,,10.1107,28952000,186.6,2772000,41.07,6553000,66.09,3982000,15191.06,110490000,3729.022,463640000,1683.99,640859000
9/9/2013,44,26,38,0,0,,,10.1516,37149000,184.98,3423000,40.16,7493000,65.4,2672000,15063.12,119910000,3706.183,394272000,1671.71,498623000
9/6/2013,24,42,0,0,0,,,10.1788,15916000,183.03,3511000,39.46,10949000,64.99,4656000,14922.5,115412000,3660.01,439625000,1655.17,609070000
9/5/2013,46,54,0,0,0,,,10.0426,20582000,184.15,12773000,39.52,18176000,65.1,5645000,14937.48,429622000,3658.785,387559000,1655.08,509948000
9/4/2013,0,27,19,91,0,,,10.1107,19594000,183.13,3740000,39.22,9301000,64.85,6878000,14930.87,117924000,3649.042,909151000,1653.08,509948000
9/3/2013,23,33,19,0,0,,,10.1561,19016000,183.96,2606000,38.67,7906000,63.26,3047000,14833.96,116248000,3612.612,395712000,1639.77,541019000
8/30/2013,24,28,20,0,0,,,10.1425,16448000,182.27,3276000,38.32,7304000,62,5047000,14810.31,128031000,3589.868,371797000,1632.97,518979000
8/29/2013,0,40,0,46,0,,,10.2242,27932000,182.64,4058000,38.09,15565000,60.72,7117000,14840.95,185188000,3620.303,349452000,1638.17,525147000
8/28/2013,46,20,0,0,78,,,10.2651,21947000,182.16,3880000,38.87,9590000,62.46,10825000,14824.51,151783000,3593.35,459710000,1634.96,745930000
8/27/2013,0,33,38,0,0,,,9.9836,24021000,182.74,3284000,38.511,9073000,61.44,5570000,14776.13,111529000,3578.524,444928000,1630.48,617087000
8/26/2013,0,13,0,0,0,,,10.1107,18475000,184.74,3911000,40.1,9387000,64.8,4591000,14946.46,104947000,3657.571,358989000,1656.78,509503000
8/23/2013,25,51,0,0,0,,,10.1697,16762000,185.42,3414000,40.13,13225000,65.43,4799000,15010.51,142223000,3657.792,349758000,1663.5,494992000
8/22/2013,24,55,40,0,0,,,10.088,23131000,185.19,3932000,40.08,18355000,67.3,3586000,14963.74,128667000,3638.707,381737000,1656.96,550365000
8/21/2013,47,48,20,0,0,,,11.5227,20998000,184.86,3313000,39.51,6696000,66.37,4773000,14897.55,92570000,3599.79,444842000,1642.8,577385000
8/20/2013,46,27,40,0,0,,,11.7315,17063000,184.56,4515000,39.22,8467000,65,3059000,15002.99,103934000,3613.59,360905000,1652.35,485651000
8/19/2013,24,0,0,0,0,,,11.7497,19588000,184.23,3193000,38.77,12065000,64.2,2504000,15010.74,119787000,3589.086,361893000,1646.06,479796000
8/16/2013,0,22,21,0,0,,,11.9948,23519000,185.34,2141000,39.2,5128000,64.6,4383000,15081.47,91535000,3602.778,290937000,1655.83,406387000
8/15/2013,25,22,43,50,0,,,11.7815,34271000,185.79,2539000,39.52,8656000,66.02,1536000,15112.19,81637000,3606.117,287761000,1661.32,408841000
8/14/2013,48,28,41,0,0,,,12.3399,27243000,187.53,2499000,41.07,6228000,68.49,2892000,15337.66,96087000,3669.273,315876000,1685.39,410788000
8/13/2013,47,14,20,0,0,,,12.3944,22117000,188.42,2639000,41.17,9439000,68.41,2136000,15451.01,88093000,3684.443,325560000,1694.16,421847000
8/12/2013,24,41,0,0,0,,,12.1401,72809000,189.09,2758000,41.34,13623000,68.17,3325000,15419.68,108809000,3669.951,315831000,1689.47,432340000
8/9/2013,0,15,43,50,0,,,12.1537,21035000,187.82,3111000,40.86,9009000,67.5,3221000,15425.51,117086000,3660.108,348394000,1691.42,508463000
8/8/2013,24,22,42,50,0,,,12.1991,17914000,187.93,2336000,40.91,7681000,66.721,3182000,15498.32,87600000,3669.124,380635000,1697.48,531114000
8/7/2013,24,42,41,0,0,,,12.1174,14627000,188.56,2552000,40.09,13088000,63.62,2555000,15470.67,138576000,3654.009,341943000,1690.91,443601000
8/6/2013,48,41,0,0,0,,,12.0039,17835000,190.99,2729000,40.3,6665000,64.46,3408000,15518.74,114687000,3665.77,412235000,1697.37,600927000
8/5/2013,72,43,20,0,0,,,12.2718,10989000,195.5,2112000,40.43,5245000,64.8,4046000,15612.13,79788000,3692.951,445939000,1707.14,521541000
8/2/2013,76,44,21,51,0,,,12.2582,13864000,195.16,2418000,41.1,8980000,65.16,4130000,15658.36,67556000,3689.588,371952000,1709.67,453956000
8/1/2013,24,28,62,49,0,,,11.9086,18171000,195.81,2601000,41.79,16377000,66.44,4156000,15628.02,86650000,3675.744,320063000,1706.87,396727000
7/31/2013,0,42,20,0,0,,,11.6589,20193000,195.04,2160000,40.91,13936000,64.38,4968000,15499.54,84388000,3626.371,358596000,1685.73,490296000
7/30/2013,47,0,20,0,0,,,11.7043,44993000,196.01,2068000,41.25,17851000,65.09,4000000,15520.59,84912000,3616.467,389731000,1685.96,456086000
7/29/2013,0,14,20,0,0,,,11.6543,19672000,196.21,3210000,40.3,12876000,62.6,4293000,15521.97,95275000,3599.14,398636000,1685.33,472938000
7/26/2013,51,22,64,100,0,,,11.7996,18989000,197.35,3278000,41.05,9204000,62.63,2636000,15558.83,112403000,3613.165,384291000,1691.65,486460000
7/25/2013,24,43,21,0,0,,,11.9131,31166000,197.22,2813000,42.32,8569000,63.53,3798000,15555.61,112783000,3605.188,432539000,1690.25,558787000
7/24/2013,24,28,20,0,0,,,11.8541,28830000,196.61,2559000,44.19,9855000,67.53,3823000,15542.24,133329000,3579.6,471833000,1685.94,625895000
7/23/2013,0,28,0,0,0,,,11.6816,16097000,194.98,3507000,45.31,20231000,67.83,3602000,15567.74,125987000,3579.274,476620000,1692.39,703061000
7/22/2013,24,28,20,0,0,,,11.5817,12503000,194.09,2788000,46.82,13062000,70.09,5408000,15545.55,91734000,3600.389,478925000,1695.53,679418000
7/19/2013,76,29,64,0,0,,,11.4137,16667000,193.54,3284000,47.52,28481000,69.79,7060000,15543.74,133630000,3587.615,519407000,1692.09,751212000
7/18/2013,0,43,21,0,0,,,11.954,17234000,197.99,3834000,46.9,7836000,69.65,20813000,15548.54,127338000,3611.277,487625000,1689.37,714242000
7/17/2013,0,14,41,0,0,,,11.9449,20781000,194.55,3597000,46.69,6694000,68.55,7050000,15470.52,131633000,3610,458952000,1680.91,653734000
7/16/2013,0,28,40,0,0,,,12.0085,17410000,193.85,3905000,46.56,6940000,67.89,4369000,15451.85,137898000,3598.5,452888000,1676.26,632833000
7/15/2013,24,28,20,0,0,,,11.9767,14814000,194,4790000,46.71,7913000,68.24,3605000,15484.26,210781000,3607.492,408684000,1682.5,602347000
7/12/2013,25,29,0,51,0,,,11.8904,28313000,192.07,8019000,46.68,9485000,67.86,4551000,15464.3,130104000,3600.08,432197000,1680.19,643163000
7/11/2013,0,71,41,0,83,,,11.9767,20657000,192.8,5160000,46.31,11692000,67.02,6548000,15460.92,120417000,3578.304,447494000,1675.02,589124000
7/10/2013,47,49,40,0,0,,,11.7724,14874000,192.25,3144000,45.83,6747000,67.23,4140000,15291.66,93508000,3520.759,440448000,1652.62,577939000
7/9/2013,71,0,80,0,0,,,11.5635,30565000,191.3,3933000,45.73,4779000,66.2,1990000,15300.34,121086000,3504.263,343285000,1652.32,471627000
7/8/2013,71,28,41,0,0,,,11.4273,23526000,194.98,4931000,45.45,7194000,65.22,2596000,15224.69,142786000,3484.831,344268000,1640.46,530837000
7/5/2013,51,15,0,0,89,,,11.6135,16797000,194.93,4690000,45.72,10272000,64.51,3827000,15135.84,114770000,3479.38,434945000,1631.89,606265000
7/3/2013,71,14,40,0,0,,,11.4319,12428000,193.25,3988000,45.1,12316000,63.21,6883000,14988.55,100177000,3443.67,439861000,1615.41,568884000
7/2/2013,0,14,60,0,0,,,11.3592,16535000,191.5,4953000,45.22,17472000,63.18,4961000,14932.41,96772000,3433.396,383363000,1614.08,496239000
7/1/2013,0,14,20,0,0,,,11.3184,10526000,191.28,2691000,45.47,7562000,63.06,5744000,14974.96,97812000,3434.49,368345000,1614.96,483174000
6/28/2013,0,0,42,0,0,,,11.2593,14849000,191.11,2832000,44.83,13548000,62.09,2333000,14909.6,109678000,3403.247,264479000,1606.28,340460000
6/27/2013,0,35,20,0,0,,,11.2457,18848000,195.65,5262000,44.69,89630000,62.62,3241000,15024.49,191659000,3401.863,463084000,1613.2,550391000
6/26/2013,0,27,20,47,0,,,10.9007,15942000,194.86,3967000,42.7,19818000,60.71,7355000,14910.14,125882000,3376.224,573002000,1603.26,862206000
6/25/2013,46,34,20,0,0,,,10.828,11518000,194.98,2763000,42.401,9215000,60.06,8113000,14760.31,97971000,3347.888,477687000,1588.03,701561000
6/24/2013,23,54,40,0,0,,,10.6374,21255000,193.54,3436000,41.23,20063000,58.54,3004000,14659.56,109282000,3320.757,406080000,1573.09,508538000
6/21/2013,25,59,63,0,86,,,10.9642,16099000,195.46,8833000,42.249,7221000,60.19,2944000,14799.4,210106000,3357.246,401375000,1592.43,605835000
6/20/2013,24,14,40,0,0,,,11.223,19643000,197.35,4317000,42.838,11453000,61.49,5731000,14758.32,146780000,3364.635,401375000,1588.19,937475000
6/19/2013,0,27,59,0,0,,,11.5454,17342000,201.94,3379000,44.38,6186000,63.57,4960000,15112.19,119139000,3443.201,466979000,1628.93,687559000
6/18/2013,0,27,20,0,0,,,11.5499,21721000,204.87,3298000,44.99,5967000,64.67,2321000,15318.23,125205000,3482.182,400503000,1651.81,582091000
6/17/2013,0,20,20,0,80,,,11.4228,21350000,203.04,3379000,44.01,5542000,64.65,3204000,15179.85,111431000,3452.131,454951000,1639.04,594854000
6/14/2013,0,29,0,0,0,,,11.2321,10875000,202.2,3585000,43.72,8453000,63.88,2972000,15070.18,128649000,3423.555,775111000,1626.73,548918000
6/13/2013,23,27,0,47,0,,,11.3184,11557000,203.77,3248000,43.98,13673000,64.26,2341000,15176.08,125793000,3445.365,428863000,1636.36,616596000
6/12/2013,0,14,20,47,0,,,11.3093,11204000,201.2,3024000,43.57,9773000,63.91,3309000,14995.23,111378000,3400.43,419910000,1612.52,566079000
6/11/2013,23,33,0,46,0,,,11.0051,14402000,203.98,3274000,43.94,8235000,64.54,4376000,15122.02,121078000,3436.949,410456000,1626.13,586249000
6/10/2013,0,40,39,0,0,,,11.1186,11429000,205.02,2477000,43.97,9367000,64.61,4760000,15238.59,111828000,3473.766,404176000,1642.81,578636000
6/7/2013,24,28,41,0,0,,,11.2639,14728000,206.35,3645000,44.01,11393000,64.15,6666000,15248.12,140170000,3469.215,444412000,1643.38,658586000
6/6/2013,0,55,40,0,81,,,11.0096,20204000,203.8,3557000,44.12,11369000,63.86,3203000,15040.62,109010000,3424.052,436565000,1622.56,666071000
6/5/2013,69,13,20,46,0,,,10.9824,18208000,202.74,4625000,43.69,12569000,62.81,3767000,14960.59,126449000,3401.477,415469000,1608.9,564873000
6/4/2013,23,14,78,0,0,,,11.1776,31344000,206.19,5206000,44.74,25965000,63.42,4032000,15177.54,162974000,3445.259,457311000,1631.38,647898000
6/3/2013,23,40,0,0,0,,,11.3047,21903000,208.95,9290000,43.96,20466000,63.8,5055000,15254.03,205159000,3465.368,527721000,1640.42,794839000
5/31/2013,49,29,62,0,0,,,11.0868,22778000,208.02,3619000,43.08,20395000,63.32,7309000,15115.57,107527000,3455.913,441602000,1630.74,590658000
