,date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
2043,5/15/12,,,,,,,,10.1697,27700000,199.04,4774000,31.31,12236000,39.96,6444000,12632,199610000,2893.76,633378000,1330.66,921122000
2044,5/14/12,,,,,,,,10.4262,26785000,199.44,4522000,31.37,11280000,39.93,6281000,12695.35,147585000,2902.58,627980000,1338.35,964948000
2045,5/11/12,,,,,,,,10.5102,96706000,201.17,6001000,31.14,19633000,40.3,5481000,12820.6,213592000,2933.82,598451000,1353.39,943755000
2046,5/10/12,,,,,,,,10.6737,30832000,200.6,5211000,31.47,9426000,40.74,8270000,12855.04,202168000,2933.64,648996000,1357.99,943755000
2047,5/9/12,,,,,,,,10.592,13534000,201.23,4245000,30.57,8300000,39.95,6866000,12835.06,230110000,2934.71,638790000,1354.58,943755000
2048,5/8/12,,,,,,,,10.5874,9831000,201.48,3231000,30.41,7834000,39.14,4784000,12932.09,130967000,2946.27,644151000,1363.72,943755000
2049,5/7/12,,,,,,,,10.8371,15006000,203.75,3221000,31.01,12397000,39.15,3026000,13008.53,146521000,2957.76,514633000,1369.58,716752000
2050,5/4/12,,,,,,,,11.0187,11992000,204.99,4131000,30.43,6053000,38.88,3470000,13038.27,146492000,2956.34,560143000,1369.1,744671000
2051,5/3/12,,,,,,,,11.1141,14349000,207.24,5186000,31.24,5345000,39.24,3660000,13206.59,184524000,3024.3,515214000,1391.57,678552000
2052,5/2/12,,,,,,,,11.4636,23147000,208.06,5738000,32.21,5041000,40.53,6064000,13268.57,274919000,3059.85,525578000,1402.31,781984000
2053,5/1/12,,,,,,,,11.4273,19301000,208,4635000,31.89,5980000,40.04,5276000,13279.32,175934000,3050.44,645922000,1405.82,923048000
2054,4/30/12,,,,,,,,11.2412,9900000,207.08,5615000,30.76,7557000,38.81,3236000,13213.63,126730000,3046.36,516142000,1397.91,758074000
2055,4/27/12,,,,,,,,11.2366,11214000,206.81,3756000,29.58,8457000,37.93,2986000,13228.31,121822000,3069.2,463713000,1403.36,697234000
2056,4/26/12,,,,,,,,11.2911,15619000,205.58,4685000,31.09,5256000,44.1,2468000,13204.62,143824000,3050.61,515647000,1399.98,716199000
2057,4/25/12,,,,,,,,11.273,11742000,203.57,3905000,31.02,10754000,43.14,3313000,13090.72,143498000,3029.63,548523000,1390.69,794558000
2058,4/24/12,,,,,,,,11.0959,14491000,200,5834000,29.84,13071000,41.44,8094000,13001.56,180938000,2961.6,516290000,1371.97,731133000
2059,4/23/12,,,,,,,,11.0187,21410000,198.62,7197000,29.32,11290000,41.42,3810000,12927.17,206636000,2970.45,587472000,1366.94,849970000
2060,4/20/12,,,,,,,,11.1277,14394000,199.6,4880000,29.21,11212000,41.44,6394000,13029.26,169024000,3000.45,626741000,1378.53,949294000
2061,4/19/12,,,,,,,,11.2185,14404000,199.51,5354000,28.77,21045000,42.05,5920000,12964.1,168386000,3007.56,542147000,1376.92,810752000
2062,4/18/12,,,,,,,,11.3184,17668000,200.13,8262000,28.96,9065000,41.56,6933000,13032.75,192019000,3031.45,551141000,1385.14,872437000
2063,4/17/12,,,,,,,,11.223,16950000,207.45,7289000,27.89,12550000,39.51,4428000,13115.54,184063000,3042.82,509141000,1390.78,848282000
2064,4/16/12,,,,,,,,11.0369,29811000,202.72,7009000,28.505,12393000,39.57,4673000,12921.41,249559000,2988.4,478069000,1369.57,762207000
2065,4/13/12,,,,,,,,11.1549,16521000,202.8,12144000,27.38,14396000,39.02,7492000,12849.59,166406000,3011.33,611798000,1370.26,967917000
2066,4/12/12,,,,,,,,11.3955,14758000,205.32,9177000,26.985,8611000,39.19,9951000,12986.58,203642000,3055.55,539200000,1387.57,843205000
2067,4/11/12,,,,,,,,10.6283,15344000,202.58,4547000,25.89,8283000,38.22,5189000,12805.39,200895000,3016.46,549764000,1368.71,843205000
2068,4/10/12,,,,,,,,10.5647,13120000,202.33,3446000,25.64,6200000,38.27,3207000,12715.93,166915000,2991.22,511826000,1358.59,863746000
2069,4/9/12,,,,,,,,10.5057,14380000,204.94,4091000,26.513,6110000,39.69,3482000,12929.59,144716000,3047.08,498166000,1382.2,753237000
2070,4/5/12,,,,,,,,10.4921,12977000,205.47,3633000,25.72,9446000,39.74,3779000,13060.14,150192000,3080.5,469587000,1398.08,723905000
2071,4/4/12,,,,,,,,10.5647,22271000,206.05,4136000,27.44,5914000,41.28,4311000,13074.75,188467000,3068.09,487424000,1398.96,748086000
2072,4/3/12,,,,,,,,10.6464,19206000,209.5,5032000,27.89,13306000,41.63,4530000,13199.55,192419000,3113.57,511555000,1413.38,864580000
2073,4/2/12,,,,,,,,10.8417,19750000,209.47,4659000,27.96,9186000,41.91,3374000,13264.49,169784000,3119.7,530863000,1419.04,888522000
2074,3/30/12,,,,,,,,10.819,19374000,208.65,4605000,26.955,7037000,41.39,12669000,13212.04,203029000,3091.57,514177000,1408.47,836051000
2075,3/29/12,,,,,,,,10.6737,7473000,208.27,2970000,27.09,2599000,42.01,3064000,13145.82,93358000,3095.36,494004000,1403.28,863689000
2076,3/28/12,,,,,,,,10.7055,6774000,207.29,3039000,27.23,3081000,42.17,1998000,13126.21,76687000,3104.96,289595000,1405.54,432481000
2077,3/27/12,,,,,,,,10.7236,8650000,207.18,3663000,27.35,3520000,42.46,1103000,13197.73,77677000,3120.35,266744000,1412.52,346168000
2078,3/26/12,,,,,,,,10.8462,10405000,207.77,2701000,27.9,7957000,42.6,1216000,13241.63,113763000,3122.57,259450000,1416.51,368446000
2079,3/23/12,,,,,,,,10.7282,8502000,205.48,2425000,27.96,2718000,42.44,1210000,13080.73,100643000,3067.92,260866000,1397.11,361536000
2080,3/22/12,,,,,,,,10.4558,14702000,205.49,3389000,27.93,4341000,42.06,1350000,13046.14,121698000,3063.32,291266000,1392.78,457826000
2081,3/21/12,,,,,,,,10.651,15003000,204.69,3779000,26.71,5532000,39.45,2726000,13124.62,119483000,3075.32,376165000,1402.89,621307000
2082,3/20/12,,,,,,,,10.8871,15424000,204.25,3995000,26.57,8670000,39.08,2420000,13170.19,124977000,3074.15,394466000,1405.52,615869000
2083,3/19/12,,,,,,,,11.0505,24233000,205.72,10027000,26.44,12387000,38.19,3408000,13239.13,357842000,3078.32,455831000,1409.75,654652000
2084,3/16/12,,,,,,,,11.1186,13308000,206.01,4447000,26.71,13609000,38.26,2850000,13232.62,189495000,3055.26,465948000,1404.17,792534000
2085,3/15/12,,,,,,,,11.0777,14152000,206,4804000,26.58,7657000,38.87,5911000,13252.76,149731000,3056.37,536128000,1402.6,885461000
2086,3/14/12,,,,,,,,11.0505,25978000,204.72,4742000,27.43,5956000,39.63,2608000,13194.1,150729000,3040.73,471760000,1394.28,774841000
2087,3/13/12,,,,,,,,11.1549,16846000,203.78,3504000,28,6319000,40.15,2005000,13177.68,151369000,3039.88,470833000,1395.95,797224000
2088,3/12/12,,,,,,,,10.9143,16667000,201,4406000,27.88,6820000,39.63,2515000,12959.71,167377000,2983.66,442380000,1371.09,761858000
2089,3/9/12,,,,,,,,10.9779,22009000,200.62,4830000,28.33,13362000,40.32,3269000,12922.02,175253000,2988.34,465872000,1370.87,868203000
2090,3/8/12,,,,,,,,11.1867,11976000,199.81,3322000,27.98,6738000,38.98,4338000,12907.94,122189000,2970.42,540343000,1365.91,868203000
2091,3/7/12,,,,,,,,11.0596,17661000,197.77,3711000,27.62,11530000,37.87,1797000,12837.33,149589000,2935.69,418968000,1352.63,618910000
2092,3/6/12,,,,,,,,10.9733,16613000,197.26,5376000,26.905,25719000,37.22,2462000,12759.15,212198000,2910.32,477514000,1343.36,706336000
2093,3/5/12,,,,,,,,11.3547,20674000,200.66,6827000,27.66,19970000,38.47,4239000,12962.81,202602000,2950.48,537895000,1364.33,903101000
2094,3/2/12,,,,,,,,11.4954,20623000,198.81,5040000,27.28,12080000,38.93,5510000,12977.57,151569000,2976.19,786971000,1369.63,893707000
2095,3/1/12,,,,,,,,11.4636,9897000,197.53,2081000,27.36,4816000,39.86,3587000,12980.3,68426000,2988.97,467091000,1374.09,745919000
2096,2/29/12,,,,,,,,11.4909,27901000,196.73,4877000,26.26,8208000,39.25,1726000,12952.07,138348000,2966.89,190568000,1365.68,325287000
2097,2/28/12,,,,,,,,11.8859,51533000,197.98,4573000,27.08,17002000,39.38,3322000,13005.12,192964000,2986.76,445420000,1372.18,688863000
2098,2/27/12,,,,,,,,11.9177,33275000,197.53,3731000,26.71,21869000,38.79,2723000,12981.51,152978000,2966.16,520903000,1367.59,844887000
2099,2/24/12,,,,,,,,12.0947,19897000,197.76,4239000,27.49,15166000,39.78,6548000,12982.95,171933000,2963.75,581881000,1365.74,976848000
2100,2/23/12,,,,,,,,12.2809,28672000,197.61,4787000,27.11,9608000,39.7,5114000,12984.69,160365000,2956.98,569624000,1363.46,868550000
2101,2/22/12,,,,,,,,13.1389,22384000,193.87,6351000,26.455,12959000,39.56,2973000,12938.67,254679000,2933.17,504320000,1357.66,776750000
2102,2/21/12,,,,,,,,13.3251,14463000,193.39,3828000,26.72,14310000,40.24,4113000,12965.69,155858000,2948.57,639747000,1362.21,776750000
